Stations_ID;Stations_Name;Parameter;Von_Datum;Bis_Datum;Gesamt_Fehlwerte;Beschreibung;eor;                                                                                                              
2905;Lechfeld;V_N;03.03.2018-07:00;04.03.2018-17:00;1;;eor;                                                                                                                                             
2905;Lechfeld;V_N;09.03.2018-13:00;11.03.2018-11:00;47;;eor;                                                                                                                                            
2905;Lechfeld;V_N;16.03.2018-13:00;18.03.2018-17:00;2;;eor;                                                                                                                                             
2905;Lechfeld;V_N;19.03.2018-22:00;20.03.2018-06:00;9;;eor;                                                                                                                                             
2905;Lechfeld;V_N;20.03.2018-20:00;21.03.2018-06:00;11;;eor;                                                                                                                                            
2905;Lechfeld;V_N;21.03.2018-22:00;22.03.2018-06:00;9;;eor;                                                                                                                                             
2905;Lechfeld;V_N;22.03.2018-22:00;23.03.2018-04:00;7;;eor;                                                                                                                                             
2905;Lechfeld;V_N;23.03.2018-13:00;25.03.2018-10:00;46;;eor;                                                                                                                                            
2905;Lechfeld;V_N;30.03.2018-05:00;02.04.2018-10:00;78;;eor;                                                                                                                                            
2905;Lechfeld;V_N;06.04.2018-12:00;08.04.2018-10:00;47;;eor;                                                                                                                                            
2905;Lechfeld;V_N;13.04.2018-19:00;15.04.2018-16:00;46;;eor;                                                                                                                                            
2905;Lechfeld;V_N;20.04.2018-12:00;22.04.2018-16:00;53;;eor;                                                                                                                                            
2905;Lechfeld;V_N;28.04.2018-05:00;30.04.2018-04:00;48;;eor;                                                                                                                                            
2905;Lechfeld;V_N;30.04.2018-12:00;01.05.2018-10:00;23;;eor;                                                                                                                                            
2905;Lechfeld;V_N;04.05.2018-19:00;06.05.2018-10:00;40;;eor;                                                                                                                                            
2905;Lechfeld;V_N;10.05.2018-05:00;13.05.2018-12:00;80;;eor;                                                                                                                                            
2905;Lechfeld;V_N;19.05.2018-05:00;21.05.2018-16:00;60;;eor;                                                                                                                                            
2905;Lechfeld;V_N;25.05.2018-12:00;27.05.2018-16:00;53;;eor;                                                                                                                                            
2905;Lechfeld;V_N;31.05.2018-05:00;03.06.2018-10:00;78;;eor;                                                                                                                                            
2905;Lechfeld;V_N;08.06.2018-19:00;10.06.2018-16:00;46;;eor;                                                                                                                                            
2905;Lechfeld;V_N;15.06.2018-19:00;17.06.2018-10:00;40;;eor;                                                                                                                                            
2905;Lechfeld;V_N;22.06.2018-19:00;24.06.2018-16:00;46;;eor;                                                                                                                                            
2905;Lechfeld;V_N;30.06.2018-05:00;01.07.2018-16:00;36;;eor;                                                                                                                                            
2905;Lechfeld;V_N;06.07.2018-12:00;08.07.2018-10:00;47;;eor;                                                                                                                                            
2905;Lechfeld;V_N;14.07.2018-05:00;15.07.2018-10:00;30;;eor;                                                                                                                                            
2905;Lechfeld;V_N;21.07.2018-05:00;22.07.2018-10:00;30;;eor;                                                                                                                                            
2905;Lechfeld;V_N;28.07.2018-05:00;29.07.2018-16:00;36;;eor;                                                                                                                                            
2905;Lechfeld;V_N;03.08.2018-12:00;05.08.2018-10:00;47;;eor;                                                                                                                                            
2905;Lechfeld;V_N;10.08.2018-12:00;12.08.2018-10:00;47;;eor;                                                                                                                                            
2905;Lechfeld;V_N;18.08.2018-05:00;19.08.2018-10:00;30;;eor;                                                                                                                                            
2905;Lechfeld;V_N;24.08.2018-19:00;26.08.2018-10:00;40;;eor;                                                                                                                                            
2905;Lechfeld;V_N;31.08.2018-12:00;02.09.2018-10:00;47;;eor;                                                                                                                                            
2905;Lechfeld;V_N;07.09.2018-19:00;09.09.2018-10:00;40;;eor;                                                                                                                                            
2905;Lechfeld;V_N;14.09.2018-19:00;16.09.2018-10:00;40;;eor;                                                                                                                                            
2905;Lechfeld;V_N;21.09.2018-19:00;23.09.2018-10:00;40;;eor;                                                                                                                                            
2905;Lechfeld;V_N;28.09.2018-12:00;30.09.2018-10:00;47;;eor;                                                                                                                                            
2905;Lechfeld;V_N;30.09.2018-19:00;01.10.2018-03:00;9;;eor;                                                                                                                                             
2905;Lechfeld;V_N;01.10.2018-18:00;02.10.2018-03:00;10;;eor;                                                                                                                                            
2905;Lechfeld;V_N;02.10.2018-18:00;04.10.2018-03:00;34;;eor;                                                                                                                                            
2905;Lechfeld;V_N;04.10.2018-18:00;05.10.2018-03:00;10;;eor;                                                                                                                                            
2905;Lechfeld;V_N;05.10.2018-12:00;07.10.2018-10:00;47;;eor;                                                                                                                                            
2905;Lechfeld;V_N;12.10.2018-12:00;14.10.2018-09:00;46;;eor;                                                                                                                                            
2905;Lechfeld;V_N;20.10.2018-05:00;21.10.2018-10:00;30;;eor;                                                                                                                                            
2905;Lechfeld;V_N;27.10.2018-05:00;29.10.2018-04:00;48;;eor;                                                                                                                                            
2905;Lechfeld;V_N;29.10.2018-19:00;30.10.2018-04:00;10;;eor;                                                                                                                                            
2905;Lechfeld;V_N;01.11.2018-06:00;04.11.2018-11:00;78;;eor;                                                                                                                                            
2905;Lechfeld;V_N;09.11.2018-13:00;11.11.2018-11:00;47;;eor;                                                                                                                                            
2905;Lechfeld;V_N;16.11.2018-20:00;18.11.2018-11:00;40;;eor;                                                                                                                                            
2905;Lechfeld;V_N;23.11.2018-13:00;25.11.2018-11:00;47;;eor;                                                                                                                                            
2905;Lechfeld;V_N;30.11.2018-13:00;02.12.2018-11:00;47;;eor;                                                                                                                                            
2905;Lechfeld;V_N;07.12.2018-13:00;09.12.2018-11:00;47;;eor;                                                                                                                                            
2905;Lechfeld;V_N;14.12.2018-20:00;16.12.2018-11:00;40;;eor;                                                                                                                                            
2905;Lechfeld;V_N;20.12.2018-16:00;21.12.2018-05:00;14;;eor;                                                                                                                                            
2905;Lechfeld;V_N;21.12.2018-12:00;06.01.2019-11:00;384;;eor;                                                                                                                                           
2905;Lechfeld;V_N;12.01.2019-07:00;13.01.2019-11:00;1;;eor;                                                                                                                                             
2905;Lechfeld;V_N;19.01.2019-07:00;20.01.2019-11:00;1;;eor;                                                                                                                                             
2905;Lechfeld;V_N;26.01.2019-07:00;27.01.2019-11:00;1;;eor;                                                                                                                                             
2905;Lechfeld;V_N;02.02.2019-07:00;03.02.2019-11:00;1;;eor;                                                                                                                                             
2905;Lechfeld;V_N;08.02.2019-13:00;10.02.2019-11:00;47;;eor;                                                                                                                                            
2905;Lechfeld;V_N;11.02.2019-15:00;11.02.2019-15:00;1;;eor;                                                                                                                                             
2905;Lechfeld;V_N;14.02.2019-21:00;20.02.2019-12:00;136;;eor;                                                                                                                                           
2905;Lechfeld;V_N;22.02.2019-13:00;24.02.2019-11:00;47;;eor;                                                                                                                                            
2905;Lechfeld;V_N;02.03.2019-07:00;04.03.2019-05:00;47;;eor;                                                                                                                                            
2905;Lechfeld;V_N;08.03.2019-13:00;10.03.2019-11:00;47;;eor;                                                                                                                                            
2905;Lechfeld;V_N;15.03.2019-20:00;17.03.2019-11:00;40;;eor;                                                                                                                                            
2905;Lechfeld;V_N;22.03.2019-13:00;24.03.2019-11:00;47;;eor;                                                                                                                                            
2905;Lechfeld;V_N;30.03.2019-07:00;31.03.2019-10:00;28;;eor;                                                                                                                                            
2905;Lechfeld;V_N;05.04.2019-19:00;07.04.2019-10:00;40;;eor;                                                                                                                                            
2905;Lechfeld;V_N;12.04.2019-19:00;14.04.2019-10:00;40;;eor;                                                                                                                                            
2905;Lechfeld;V_N;18.04.2019-19:00;22.04.2019-10:00;88;;eor;                                                                                                                                            
2905;Lechfeld;V_N;26.04.2019-19:00;28.04.2019-10:00;40;;eor;                                                                                                                                            
2905;Lechfeld;V_N;03.05.2019-19:00;05.05.2019-10:00;40;;eor;                                                                                                                                            
2905;Lechfeld;V_N;10.05.2019-19:00;12.05.2019-16:00;46;;eor;                                                                                                                                            
2905;Lechfeld;V_N;17.05.2019-19:00;19.05.2019-16:00;46;;eor;                                                                                                                                            
2905;Lechfeld;V_N;24.05.2019-11:00;26.05.2019-16:00;54;;eor;                                                                                                                                            
2905;Lechfeld;V_N;31.05.2019-12:00;02.06.2019-16:00;53;;eor;                                                                                                                                            
2905;Lechfeld;V_N;06.06.2019-11:00;06.06.2019-18:00;8;;eor;                                                                                                                                             
2905;Lechfeld;V_N;07.06.2019-19:00;10.06.2019-10:00;64;;eor;                                                                                                                                            
2905;Lechfeld;V_N;14.06.2019-19:00;16.06.2019-10:00;40;;eor;                                                                                                                                            
2905;Lechfeld;V_N;21.06.2019-12:00;23.06.2019-10:00;47;;eor;                                                                                                                                            
2905;Lechfeld;V_N;24.06.2019-18:00;25.06.2019-03:00;10;;eor;                                                                                                                                            
2905;Lechfeld;V_N;25.06.2019-18:00;26.06.2019-03:00;10;;eor;                                                                                                                                            
2905;Lechfeld;V_N;26.06.2019-18:00;27.06.2019-03:00;10;;eor;                                                                                                                                            
2905;Lechfeld;V_N;27.06.2019-16:00;28.06.2019-03:00;12;;eor;                                                                                                                                            
2905;Lechfeld;V_N;28.06.2019-12:00;30.06.2019-10:00;47;;eor;                                                                                                                                            
2905;Lechfeld;V_N;05.07.2019-19:00;07.07.2019-16:00;46;;eor;                                                                                                                                            
2905;Lechfeld;V_N;10.07.2019-16:00;10.07.2019-16:00;1;;eor;                                                                                                                                             
2905;Lechfeld;V_N;12.07.2019-12:00;14.07.2019-10:00;47;;eor;                                                                                                                                            
2905;Lechfeld;V_N;16.07.2019-16:00;16.07.2019-16:00;1;;eor;                                                                                                                                             
2905;Lechfeld;V_N;19.07.2019-19:00;21.07.2019-16:00;46;;eor;                                                                                                                                            
2905;Lechfeld;V_N;26.07.2019-19:00;28.07.2019-10:00;40;;eor;                                                                                                                                            
2905;Lechfeld;V_N;02.08.2019-19:00;04.08.2019-17:00;47;;eor;                                                                                                                                            
2905;Lechfeld;V_N;07.08.2019-18:00;08.08.2019-03:00;10;;eor;                                                                                                                                            
2905;Lechfeld;V_N;09.08.2019-12:00;11.08.2019-10:00;47;;eor;                                                                                                                                            
2905;Lechfeld;V_N;15.08.2019-11:00;18.08.2019-16:00;78;;eor;                                                                                                                                            
2905;Lechfeld;V_N;23.08.2019-12:00;25.08.2019-16:00;53;;eor;                                                                                                                                            
2905;Lechfeld;V_N;30.08.2019-12:00;01.09.2019-10:00;47;;eor;                                                                                                                                            
2905;Lechfeld;V_N;06.09.2019-19:00;08.09.2019-09:00;39;;eor;                                                                                                                                            
2905;Lechfeld;V_N;13.09.2019-12:00;15.09.2019-10:00;47;;eor;                                                                                                                                            
2905;Lechfeld;V_N;20.09.2019-11:00;22.09.2019-17:00;55;;eor;                                                                                                                                            
2905;Lechfeld;V_N;27.09.2019-12:00;29.09.2019-09:00;46;;eor;                                                                                                                                            
2905;Lechfeld;V_N;04.10.2019-12:00;06.10.2019-10:00;47;;eor;                                                                                                                                            
2905;Lechfeld;V_N;11.10.2019-19:00;13.10.2019-16:00;46;;eor;                                                                                                                                            
2905;Lechfeld;V_N;18.10.2019-19:00;20.10.2019-10:00;40;;eor;                                                                                                                                            
2905;Lechfeld;V_N;24.10.2019-18:00;25.10.2019-03:00;10;;eor;                                                                                                                                            
2905;Lechfeld;V_N;25.10.2019-12:00;27.10.2019-11:00;48;;eor;                                                                                                                                            
2905;Lechfeld;V_N;01.11.2019-07:00;03.11.2019-11:00;2;;eor;                                                                                                                                             
2905;Lechfeld;V_N;09.11.2019-07:00;10.11.2019-11:00;1;;eor;                                                                                                                                             
2905;Lechfeld;V_N;16.11.2019-07:00;17.11.2019-11:00;1;;eor;                                                                                                                                             
2905;Lechfeld;V_N;23.11.2019-07:00;24.11.2019-11:00;1;;eor;                                                                                                                                             
2905;Lechfeld;V_N;30.11.2019-07:00;01.12.2019-11:00;1;;eor;                                                                                                                                             
2905;Lechfeld;V_N;06.12.2019-20:00;08.12.2019-17:00;46;;eor;                                                                                                                                            
2905;Lechfeld;V_N;13.12.2019-12:00;15.12.2019-11:00;48;;eor;                                                                                                                                            
2905;Lechfeld;V_N;20.12.2019-13:00;06.01.2020-11:00;407;;eor;                                                                                                                                           
2905;Lechfeld;V_N;10.01.2020-12:00;12.01.2020-11:00;48;;eor;                                                                                                                                            
2905;Lechfeld;V_N;14.01.2020-11:00;14.01.2020-12:00;2;;eor;                                                                                                                                             
2905;Lechfeld;V_N;17.01.2020-12:00;19.01.2020-11:00;48;;eor;                                                                                                                                            
2905;Lechfeld;V_N;25.01.2020-07:00;26.01.2020-17:00;1;;eor;                                                                                                                                             
2905;Lechfeld;V_N;31.01.2020-13:00;02.02.2020-11:00;47;;eor;                                                                                                                                            
2905;Lechfeld;V_N;08.02.2020-07:00;09.02.2020-11:00;1;;eor;                                                                                                                                             
2905;Lechfeld;V_N;15.02.2020-07:00;16.02.2020-11:00;1;;eor;                                                                                                                                             
2905;Lechfeld;V_N;22.02.2020-07:00;23.02.2020-19:00;37;;eor;                                                                                                                                            
2905;Lechfeld;V_N;26.02.2020-13:00;26.02.2020-13:00;1;;eor;                                                                                                                                             
2905;Lechfeld;V_N;29.02.2020-07:00;01.03.2020-11:00;1;;eor;                                                                                                                                             
2905;Lechfeld;V_N;07.03.2020-07:00;08.03.2020-11:00;1;;eor;                                                                                                                                             
2905;Lechfeld;V_N;11.03.2020-16:00;11.03.2020-16:00;1;;eor;                                                                                                                                             
2905;Lechfeld;V_N;14.03.2020-07:00;15.03.2020-11:00;1;;eor;                                                                                                                                             
2905;Lechfeld;V_N;19.03.2020-21:00;20.03.2020-05:00;9;;eor;                                                                                                                                             
2905;Lechfeld;V_N;20.03.2020-14:00;23.03.2020-05:00;64;;eor;                                                                                                                                            
2905;Lechfeld;V_N;23.03.2020-17:00;24.03.2020-05:00;13;;eor;                                                                                                                                            
2905;Lechfeld;V_N;24.03.2020-17:00;25.03.2020-05:00;13;;eor;                                                                                                                                            
2905;Lechfeld;V_N;25.03.2020-17:00;26.03.2020-05:00;13;;eor;                                                                                                                                            
2905;Lechfeld;V_N;26.03.2020-17:00;27.03.2020-05:00;13;;eor;                                                                                                                                            
2905;Lechfeld;V_N;27.03.2020-13:00;30.03.2020-04:00;64;;eor;                                                                                                                                            
2905;Lechfeld;V_N;30.03.2020-19:00;31.03.2020-04:00;10;;eor;                                                                                                                                            
2905;Lechfeld;V_N;31.03.2020-20:00;01.04.2020-04:00;9;;eor;                                                                                                                                             
2905;Lechfeld;V_N;01.04.2020-19:00;02.04.2020-04:00;10;;eor;                                                                                                                                            
2905;Lechfeld;V_N;02.04.2020-19:00;03.04.2020-04:00;10;;eor;                                                                                                                                            
2905;Lechfeld;V_N;03.04.2020-11:00;06.04.2020-04:00;66;;eor;                                                                                                                                            
2905;Lechfeld;V_N;06.04.2020-16:00;07.04.2020-04:00;13;;eor;                                                                                                                                            
2905;Lechfeld;V_N;07.04.2020-16:00;08.04.2020-04:00;13;;eor;                                                                                                                                            
2905;Lechfeld;V_N;08.04.2020-21:00;09.04.2020-04:00;8;;eor;                                                                                                                                             
2905;Lechfeld;V_N;09.04.2020-16:00;14.04.2020-04:00;109;;eor;                                                                                                                                           
2905;Lechfeld;V_N;14.04.2020-16:00;15.04.2020-04:00;13;;eor;                                                                                                                                            
2905;Lechfeld;V_N;15.04.2020-16:00;16.04.2020-04:00;13;;eor;                                                                                                                                            
2905;Lechfeld;V_N;16.04.2020-16:00;17.04.2020-04:00;13;;eor;                                                                                                                                            
2905;Lechfeld;V_N;17.04.2020-12:00;20.04.2020-04:00;65;;eor;                                                                                                                                            
2905;Lechfeld;V_N;20.04.2020-16:00;21.04.2020-04:00;13;;eor;                                                                                                                                            
2905;Lechfeld;V_N;21.04.2020-16:00;22.04.2020-04:00;13;;eor;                                                                                                                                            
2905;Lechfeld;V_N;22.04.2020-16:00;23.04.2020-04:00;13;;eor;                                                                                                                                            
2905;Lechfeld;V_N;23.04.2020-16:00;24.04.2020-04:00;13;;eor;                                                                                                                                            
2905;Lechfeld;V_N;24.04.2020-11:00;27.04.2020-04:00;66;;eor;                                                                                                                                            
2905;Lechfeld;V_N;27.04.2020-16:00;28.04.2020-04:00;13;;eor;                                                                                                                                            
2905;Lechfeld;V_N;28.04.2020-16:00;29.04.2020-04:00;13;;eor;                                                                                                                                            
2905;Lechfeld;V_N;29.04.2020-16:00;30.04.2020-04:00;13;;eor;                                                                                                                                            
2905;Lechfeld;V_N;30.04.2020-16:00;04.05.2020-04:00;85;;eor;                                                                                                                                            
2905;Lechfeld;V_N;04.05.2020-16:00;05.05.2020-04:00;13;;eor;                                                                                                                                            
2905;Lechfeld;V_N;05.05.2020-16:00;06.05.2020-04:00;13;;eor;                                                                                                                                            
2905;Lechfeld;V_N;06.05.2020-16:00;07.05.2020-04:00;13;;eor;                                                                                                                                            
2905;Lechfeld;V_N;07.05.2020-16:00;08.05.2020-04:00;13;;eor;                                                                                                                                            
2905;Lechfeld;V_N;08.05.2020-11:00;11.05.2020-04:00;66;;eor;                                                                                                                                            
2905;Lechfeld;V_N;11.05.2020-16:00;12.05.2020-04:00;13;;eor;                                                                                                                                            
2905;Lechfeld;V_N;12.05.2020-16:00;13.05.2020-04:00;13;;eor;                                                                                                                                            
2905;Lechfeld;V_N;13.05.2020-16:00;14.05.2020-04:00;13;;eor;                                                                                                                                            
2905;Lechfeld;V_N;14.05.2020-16:00;15.05.2020-04:00;13;;eor;                                                                                                                                            
2905;Lechfeld;V_N;15.05.2020-11:00;18.05.2020-04:00;66;;eor;                                                                                                                                            
2905;Lechfeld;V_N;18.05.2020-16:00;19.05.2020-04:00;13;;eor;                                                                                                                                            
2905;Lechfeld;V_N;19.05.2020-16:00;20.05.2020-04:00;13;;eor;                                                                                                                                            
2905;Lechfeld;V_N;20.05.2020-16:00;25.05.2020-04:00;109;;eor;                                                                                                                                           
2905;Lechfeld;V_N;25.05.2020-16:00;26.05.2020-04:00;13;;eor;                                                                                                                                            
2905;Lechfeld;V_N;26.05.2020-16:00;27.05.2020-04:00;13;;eor;                                                                                                                                            
2905;Lechfeld;V_N;27.05.2020-16:00;28.05.2020-04:00;13;;eor;                                                                                                                                            
2905;Lechfeld;V_N;28.05.2020-16:00;29.05.2020-04:00;13;;eor;                                                                                                                                            
2905;Lechfeld;V_N;29.05.2020-11:00;02.06.2020-04:00;90;;eor;                                                                                                                                            
2905;Lechfeld;V_N;02.06.2020-16:00;03.06.2020-04:00;13;;eor;                                                                                                                                            
2905;Lechfeld;V_N;03.06.2020-16:00;04.06.2020-04:00;13;;eor;                                                                                                                                            
2905;Lechfeld;V_N;04.06.2020-16:00;05.06.2020-04:00;13;;eor;                                                                                                                                            
2905;Lechfeld;V_N;05.06.2020-11:00;08.06.2020-04:00;66;;eor;                                                                                                                                            
2905;Lechfeld;V_N;08.06.2020-16:00;09.06.2020-04:00;13;;eor;                                                                                                                                            
2905;Lechfeld;V_N;09.06.2020-16:00;10.06.2020-04:00;13;;eor;                                                                                                                                            
2905;Lechfeld;V_N;10.06.2020-16:00;15.06.2020-04:00;109;;eor;                                                                                                                                           
2905;Lechfeld;V_N;20.06.2020-05:00;21.06.2020-16:00;36;;eor;                                                                                                                                            
2905;Lechfeld;V_N;26.06.2020-12:00;28.06.2020-10:00;47;;eor;                                                                                                                                            
2905;Lechfeld;V_N;04.07.2020-05:00;05.07.2020-10:00;30;;eor;                                                                                                                                            
2905;Lechfeld;V_N;11.07.2020-05:00;12.07.2020-10:00;30;;eor;                                                                                                                                            
2905;Lechfeld;V_N;18.07.2020-05:00;19.07.2020-10:00;30;;eor;                                                                                                                                            
2905;Lechfeld;V_N;25.07.2020-05:00;26.07.2020-16:00;36;;eor;                                                                                                                                            
2905;Lechfeld;V_N;01.08.2020-05:00;02.08.2020-10:00;30;;eor;                                                                                                                                            
2905;Lechfeld;V_N;08.08.2020-05:00;09.08.2020-10:00;30;;eor;                                                                                                                                            
2905;Lechfeld;V_N;13.08.2020-19:00;14.08.2020-04:00;10;;eor;                                                                                                                                            
2905;Lechfeld;V_N;14.08.2020-12:00;16.08.2020-10:00;47;;eor;                                                                                                                                            
2905;Lechfeld;V_N;22.08.2020-05:00;23.08.2020-10:00;30;;eor;                                                                                                                                            
2905;Lechfeld;V_N;29.08.2020-05:00;31.08.2020-06:00;50;;eor;                                                                                                                                            
2905;Lechfeld;V_N;31.08.2020-21:00;01.09.2020-04:00;8;;eor;                                                                                                                                             
2905;Lechfeld;V_N;05.09.2020-05:00;06.09.2020-10:00;30;;eor;                                                                                                                                            
2905;Lechfeld;V_N;12.09.2020-05:00;13.09.2020-10:00;30;;eor;                                                                                                                                            
2905;Lechfeld;V_N;19.09.2020-05:00;20.09.2020-10:00;30;;eor;                                                                                                                                            
2905;Lechfeld;V_N;26.09.2020-05:00;27.09.2020-10:00;30;;eor;                                                                                                                                            
2905;Lechfeld;V_N;29.09.2020-22:00;30.09.2020-03:00;6;;eor;                                                                                                                                             
2905;Lechfeld;V_N;02.10.2020-12:00;04.10.2020-10:00;47;;eor;                                                                                                                                            
2905;Lechfeld;V_N;10.10.2020-05:00;11.10.2020-10:00;30;;eor;                                                                                                                                            
2905;Lechfeld;V_N;17.10.2020-05:00;19.10.2020-04:00;48;;eor;                                                                                                                                            
2905;Lechfeld;V_N;19.10.2020-17:00;20.10.2020-04:00;12;;eor;                                                                                                                                            
2905;Lechfeld;V_N;20.10.2020-17:00;21.10.2020-04:00;12;;eor;                                                                                                                                            
2905;Lechfeld;V_N;21.10.2020-17:00;22.10.2020-04:00;12;;eor;                                                                                                                                            
2905;Lechfeld;V_N;22.10.2020-17:00;23.10.2020-04:00;12;;eor;                                                                                                                                            
2905;Lechfeld;V_N;23.10.2020-12:00;26.10.2020-07:00;68;;eor;                                                                                                                                            
2905;Lechfeld;V_N;26.10.2020-19:00;27.10.2020-07:00;13;;eor;                                                                                                                                            
2905;Lechfeld;V_N;27.10.2020-20:00;28.10.2020-07:00;12;;eor;                                                                                                                                            
2905;Lechfeld;V_N;28.10.2020-23:00;29.10.2020-07:00;9;;eor;                                                                                                                                             
2905;Lechfeld;V_N;29.10.2020-23:00;30.10.2020-05:00;7;;eor;                                                                                                                                             
2905;Lechfeld;V_N;30.10.2020-13:00;02.11.2020-07:00;67;;eor;                                                                                                                                            
2905;Lechfeld;V_N;02.11.2020-22:00;03.11.2020-07:00;10;;eor;                                                                                                                                            
2905;Lechfeld;V_N;03.11.2020-22:00;04.11.2020-07:00;10;;eor;                                                                                                                                            
2905;Lechfeld;V_N;04.11.2020-23:00;05.11.2020-07:00;9;;eor;                                                                                                                                             
2905;Lechfeld;V_N;05.11.2020-23:00;06.11.2020-05:00;7;;eor;                                                                                                                                             
2905;Lechfeld;V_N;06.11.2020-13:00;09.11.2020-05:00;65;;eor;                                                                                                                                            
2905;Lechfeld;V_N;09.11.2020-18:00;10.11.2020-05:00;12;;eor;                                                                                                                                            
2905;Lechfeld;V_N;10.11.2020-18:00;11.11.2020-05:00;12;;eor;                                                                                                                                            
2905;Lechfeld;V_N;11.11.2020-18:00;12.11.2020-05:00;12;;eor;                                                                                                                                            
2905;Lechfeld;V_N;12.11.2020-18:00;13.11.2020-05:00;12;;eor;                                                                                                                                            
2905;Lechfeld;V_N;13.11.2020-13:00;16.11.2020-05:00;65;;eor;                                                                                                                                            
2905;Lechfeld;V_N;16.11.2020-18:00;17.11.2020-05:00;12;;eor;                                                                                                                                            
2905;Lechfeld;V_N;17.11.2020-18:00;18.11.2020-05:00;12;;eor;                                                                                                                                            
