Stations_ID;Stations_Name;Parameter;Von_Datum;Bis_Datum;Anzahl_Fehlwerte;Beschreibung;eor;                                                                                                              
2905;Lechfeld;RF_TU;23.02.2002-00:00;23.02.2002-00:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;12.03.2002-16:00;12.03.2002-16:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;30.03.2002-00:00;30.03.2002-00:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;23.04.2002-01:00;23.04.2002-01:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;24.04.2002-10:00;24.04.2002-10:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;26.05.2002-15:00;26.05.2002-15:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;05.06.2002-03:00;05.06.2002-03:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;12.06.2002-16:00;12.06.2002-16:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;09.07.2002-16:00;09.07.2002-16:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;14.07.2002-09:00;14.07.2002-09:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;14.07.2002-23:00;14.07.2002-23:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;15.08.2002-01:00;15.08.2002-01:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;15.09.2002-17:00;15.09.2002-17:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;16.09.2002-07:00;16.09.2002-07:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;16.09.2002-10:00;16.09.2002-10:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;24.09.2002-20:00;24.09.2002-20:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;12.11.2002-07:00;12.11.2002-07:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;28.11.2002-19:00;28.11.2002-19:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;04.12.2002-18:00;04.12.2002-18:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;27.12.2002-18:00;27.12.2002-18:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;16.01.2003-21:00;16.01.2003-21:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;28.02.2003-11:00;28.02.2003-11:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;15.03.2003-23:00;15.03.2003-23:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;16.03.2003-01:00;16.03.2003-03:00;3;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;16.04.2003-13:00;16.04.2003-14:00;2;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;16.05.2003-09:00;16.05.2003-13:00;5;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;25.05.2003-10:00;25.05.2003-10:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;26.05.2003-20:00;26.05.2003-20:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;30.05.2003-02:00;30.05.2003-02:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;01.07.2003-11:00;01.07.2003-11:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;07.07.2003-11:00;07.07.2003-11:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;11.07.2003-17:00;11.07.2003-17:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;15.07.2003-14:00;15.07.2003-14:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;22.07.2003-00:00;22.07.2003-00:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;27.07.2003-17:00;27.07.2003-17:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;06.08.2003-14:00;06.08.2003-14:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;28.08.2003-08:00;28.08.2003-08:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;04.09.2003-01:00;04.09.2003-01:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;10.10.2003-02:00;10.10.2003-02:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;14.10.2003-09:00;14.10.2003-11:00;3;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;22.10.2003-10:00;22.10.2003-10:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;10.11.2003-15:00;10.11.2003-15:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;11.11.2003-16:00;11.11.2003-16:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;01.12.2003-05:00;01.12.2003-05:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;02.12.2003-23:00;02.12.2003-23:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;07.12.2003-17:00;07.12.2003-17:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;13.12.2003-03:00;13.12.2003-03:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;13.12.2003-08:00;13.12.2003-09:00;2;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;21.12.2003-00:00;21.12.2003-00:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;03.01.2004-02:00;03.01.2004-02:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;05.01.2004-17:00;05.01.2004-17:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;23.01.2004-03:00;23.01.2004-03:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;30.01.2004-19:00;30.01.2004-19:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;10.03.2004-07:00;10.03.2004-07:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;22.04.2004-06:00;22.04.2004-06:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;28.04.2004-00:00;28.04.2004-00:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;28.05.2004-02:00;28.05.2004-03:00;2;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;02.07.2004-13:00;02.07.2004-17:00;5;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;11.07.2004-23:00;11.07.2004-23:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;19.07.2004-12:00;19.07.2004-12:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;12.10.2004-22:00;12.10.2004-22:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;14.10.2004-07:00;14.10.2004-16:00;10;;eor;                                                                                                                                          
2905;Lechfeld;RF_TU;25.10.2004-07:00;25.10.2004-07:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;12.11.2004-22:00;12.11.2004-22:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;21.11.2004-13:00;21.11.2004-13:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;16.12.2004-20:00;16.12.2004-20:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;28.12.2004-10:00;28.12.2004-12:00;3;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;30.12.2004-00:00;30.12.2004-00:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;04.01.2005-01:00;04.01.2005-01:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;27.01.2005-23:00;28.01.2005-03:00;5;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;08.02.2005-12:00;08.02.2005-19:00;8;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;17.02.2005-03:00;17.02.2005-03:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;18.02.2005-00:00;18.02.2005-00:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;23.02.2005-02:00;23.02.2005-02:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;28.02.2005-08:00;28.02.2005-08:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;04.03.2005-01:00;04.03.2005-01:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;23.03.2005-11:00;23.03.2005-11:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;06.04.2005-06:00;06.04.2005-06:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;14.05.2005-00:00;14.05.2005-00:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;06.06.2005-08:00;06.06.2005-08:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;11.06.2005-11:00;11.06.2005-18:00;8;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;18.06.2005-11:00;18.06.2005-18:00;8;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;09.07.2005-11:00;09.07.2005-18:00;8;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;16.07.2005-11:00;16.07.2005-18:00;8;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;23.07.2005-11:00;23.07.2005-18:00;8;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;26.07.2005-13:00;26.07.2005-14:00;2;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;29.07.2005-23:00;29.07.2005-23:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;07.08.2005-11:00;07.08.2005-18:00;8;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;14.08.2005-09:00;14.08.2005-09:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;14.08.2005-19:00;15.08.2005-04:00;10;;eor;                                                                                                                                          
2905;Lechfeld;RF_TU;16.08.2005-23:00;16.08.2005-23:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;19.08.2005-19:00;20.08.2005-04:00;10;;eor;                                                                                                                                          
2905;Lechfeld;RF_TU;20.08.2005-19:00;21.08.2005-04:00;10;;eor;                                                                                                                                          
2905;Lechfeld;RF_TU;24.08.2005-13:00;24.08.2005-14:00;2;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;25.08.2005-14:00;25.08.2005-14:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;25.08.2005-19:00;25.08.2005-19:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;26.08.2005-05:00;26.08.2005-05:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;27.08.2005-11:00;27.08.2005-18:00;8;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;04.09.2005-11:00;04.09.2005-18:00;8;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;10.09.2005-20:00;10.09.2005-20:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;17.09.2005-19:00;18.09.2005-04:00;10;;eor;                                                                                                                                          
2905;Lechfeld;RF_TU;24.09.2005-11:00;24.09.2005-18:00;8;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;28.09.2005-22:00;28.09.2005-22:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;03.10.2005-11:00;03.10.2005-11:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;07.10.2005-19:00;07.10.2005-19:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;17.10.2005-07:00;17.10.2005-07:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;29.10.2005-14:00;29.10.2005-14:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;31.10.2005-17:00;31.10.2005-17:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;01.11.2005-08:00;01.11.2005-08:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;02.11.2005-04:00;02.11.2005-04:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;03.11.2005-21:00;03.11.2005-21:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;08.11.2005-10:00;08.11.2005-10:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;09.11.2005-07:00;09.11.2005-07:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;30.11.2005-12:00;30.11.2005-12:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;30.11.2005-15:00;30.11.2005-15:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;01.12.2005-10:00;01.12.2005-11:00;2;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;08.12.2005-04:00;08.12.2005-04:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;22.12.2005-04:00;22.12.2005-04:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;03.01.2006-02:00;03.01.2006-02:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;08.01.2006-09:00;08.01.2006-09:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;10.01.2006-13:00;10.01.2006-13:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;19.01.2006-20:00;19.01.2006-20:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;29.01.2006-14:00;29.01.2006-14:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;07.02.2006-22:00;07.02.2006-22:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;23.02.2006-20:00;23.02.2006-20:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;09.03.2006-18:00;09.03.2006-18:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;15.03.2006-03:00;15.03.2006-03:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;15.03.2006-18:00;15.03.2006-18:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;22.03.2006-00:00;22.03.2006-00:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;08.04.2006-05:00;08.04.2006-09:00;5;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;08.04.2006-19:00;09.04.2006-04:00;10;;eor;                                                                                                                                          
2905;Lechfeld;RF_TU;16.04.2006-11:00;16.04.2006-18:00;8;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;21.04.2006-01:00;21.04.2006-02:00;2;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;12.05.2006-02:00;12.05.2006-02:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;17.07.2006-07:00;17.07.2006-07:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;17.07.2006-09:00;17.07.2006-10:00;2;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;21.07.2006-16:00;22.07.2006-04:00;13;;eor;                                                                                                                                          
2905;Lechfeld;RF_TU;28.07.2006-11:00;28.07.2006-12:00;2;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;31.07.2006-05:00;31.07.2006-05:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;04.08.2006-05:00;04.08.2006-08:00;4;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;05.08.2006-18:00;05.08.2006-19:00;2;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;08.08.2006-10:00;08.08.2006-10:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;16.09.2006-05:00;16.09.2006-10:00;6;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;16.09.2006-19:00;17.09.2006-04:00;10;;eor;                                                                                                                                          
2905;Lechfeld;RF_TU;17.09.2006-15:00;17.09.2006-16:00;2;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;20.09.2006-10:00;20.09.2006-10:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;29.09.2006-06:00;29.09.2006-06:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;09.10.2006-13:00;09.10.2006-13:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;10.10.2006-22:00;10.10.2006-22:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;07.11.2006-20:00;07.11.2006-20:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;08.11.2006-02:00;08.11.2006-02:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;04.12.2006-14:00;04.12.2006-14:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;13.12.2006-13:00;13.12.2006-13:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;28.12.2006-12:00;28.12.2006-19:00;8;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;13.03.2007-04:00;13.03.2007-04:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;30.04.2007-21:00;30.04.2007-21:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;17.05.2007-23:00;17.05.2007-23:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;26.05.2007-02:00;26.05.2007-02:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;04.06.2007-14:00;04.06.2007-14:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;06.06.2007-01:00;06.06.2007-01:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;08.06.2007-08:00;08.06.2007-08:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;01.09.2007-09:00;01.09.2007-09:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;02.09.2007-01:00;02.09.2007-01:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;26.09.2007-13:00;26.09.2007-13:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;27.09.2007-00:00;27.09.2007-00:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;22.10.2007-00:00;22.10.2007-00:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;31.10.2007-12:00;31.10.2007-12:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;20.11.2007-05:00;20.11.2007-05:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;27.11.2007-16:00;27.11.2007-16:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;02.12.2007-04:00;02.12.2007-04:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;10.02.2008-01:00;10.02.2008-01:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;29.02.2008-11:00;29.02.2008-11:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;02.03.2008-01:00;02.03.2008-01:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;05.03.2008-11:00;05.03.2008-11:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;17.05.2008-05:00;17.05.2008-05:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;29.05.2008-13:00;29.05.2008-13:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;30.05.2008-00:00;30.05.2008-00:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;14.06.2008-22:00;14.06.2008-22:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;25.07.2008-12:00;25.07.2008-17:00;6;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;11.09.2008-16:00;11.09.2008-17:00;2;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;17.03.2009-01:00;17.03.2009-01:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;17.03.2009-08:00;17.03.2009-08:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;21.03.2009-12:00;21.03.2009-19:00;8;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;22.03.2009-07:00;22.03.2009-09:00;3;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;22.03.2009-20:00;23.03.2009-03:00;8;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;23.03.2009-23:00;23.03.2009-23:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;27.03.2009-00:00;27.03.2009-03:00;4;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;05.04.2009-11:00;05.04.2009-17:00;7;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;17.04.2009-11:00;17.04.2009-17:00;7;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;18.04.2009-05:00;18.04.2009-10:00;6;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;18.04.2009-19:00;19.04.2009-04:00;10;;eor;                                                                                                                                          
2905;Lechfeld;RF_TU;23.04.2009-03:00;23.04.2009-03:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;24.04.2009-00:00;24.04.2009-00:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;04.05.2009-19:00;04.05.2009-19:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;13.05.2009-00:00;13.05.2009-00:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;07.06.2009-12:00;07.06.2009-12:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;13.06.2009-11:00;13.06.2009-17:00;7;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;27.07.2009-20:00;28.07.2009-02:00;7;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;29.07.2009-12:00;29.07.2009-15:00;4;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;19.08.2009-05:00;19.08.2009-05:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;06.09.2009-01:00;06.09.2009-01:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;19.09.2009-03:00;19.09.2009-03:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;07.10.2009-13:00;07.10.2009-13:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;07.10.2009-21:00;07.10.2009-21:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;21.10.2009-23:00;21.10.2009-23:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;02.11.2009-20:00;03.11.2009-03:00;8;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;14.11.2009-06:00;14.11.2009-13:00;8;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;22.11.2009-12:00;22.11.2009-18:00;7;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;10.12.2009-21:00;11.12.2009-05:00;9;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;11.12.2009-13:00;12.12.2009-05:00;17;;eor;                                                                                                                                          
2905;Lechfeld;RF_TU;31.12.2009-07:00;02.01.2010-05:00;47;;eor;                                                                                                                                          
2905;Lechfeld;RF_TU;12.01.2010-19:00;12.01.2010-19:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;21.01.2010-13:00;21.01.2010-13:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;05.02.2010-13:00;05.02.2010-13:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;06.03.2010-12:00;06.03.2010-13:00;2;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;13.03.2010-12:00;13.03.2010-19:00;8;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;20.03.2010-12:00;20.03.2010-19:00;8;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;21.03.2010-06:00;21.03.2010-19:00;14;;eor;                                                                                                                                          
2905;Lechfeld;RF_TU;10.04.2010-22:00;10.04.2010-22:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;15.04.2010-22:00;15.04.2010-22:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;17.04.2010-19:00;18.04.2010-04:00;10;;eor;                                                                                                                                          
2905;Lechfeld;RF_TU;08.05.2010-22:00;08.05.2010-22:00;1;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;19.05.2010-22:00;19.05.2010-23:00;2;;eor;                                                                                                                                           
2905;Lechfeld;RF_TU;18.06.2010-23:00;18.06.2010-23:00;1;;eor;                                                                                                                                           
